TP0084;0084;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0085;0085;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0086;0086;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0087;0087;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0088;0088;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0089;0089;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0090;0090;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0091;0091;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0092;0092;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0093;0093;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0094;0094;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0095;0095;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0096;0096;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0097;0097;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0098;0098;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0099;0099;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0100;0100;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0101;0101;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0102;0102;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0103;0103;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0104;0104;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0105;0105;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0106;0106;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0107;0107;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0108;0108;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0109;0109;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0110;0110;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0111;0111;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0112;0112;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0113;0113;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0114;0114;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0115;0115;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0116;0116;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0117;0117;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0118;0118;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0119;0119;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0120;0120;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0121;0121;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0122;0122;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0123;0123;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0124;0124;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0125;0125;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0126;0126;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0127;0127;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0128;0128;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0129;0129;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0130;0130;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0131;0131;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0132;0132;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0133;0133;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0134;0134;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0135;0135;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0136;0136;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0137;0137;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0138;0138;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0139;0139;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0140;0140;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0141;0141;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0142;0142;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0143;0143;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0144;0144;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0145;0145;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0146;0146;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0147;0147;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0148;0148;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0149;0149;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0150;0150;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0151;0151;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0152;0152;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0153;0153;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0154;0154;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0155;0155;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0156;0156;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0157;0157;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0158;0158;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0159;0159;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0160;0160;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0161;0161;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0162;0162;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0163;0163;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0164;0164;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0165;0165;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0166;0166;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0167;0167;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0168;0168;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0169;0169;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0170;0170;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0171;0171;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0172;0172;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0173;0173;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0174;0174;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0175;0175;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0176;0176;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0177;0177;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0178;0178;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0179;0179;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0180;0180;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0181;0181;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0182;0182;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0183;0183;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0184;0184;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0185;0185;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0186;0186;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0187;0187;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0188;0188;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0189;0189;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0190;0190;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0191;0191;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0192;0192;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0193;0193;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0194;0194;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0195;0195;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0196;0196;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0197;0197;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0198;0198;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0199;0199;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0200;0200;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0201;0201;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0202;0202;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0203;0203;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0204;0204;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0205;0205;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0206;0206;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0207;0207;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0208;0208;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0209;0209;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0210;0210;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0211;0211;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0212;0212;2012-01-07 00:00:00;2012-01-07 00:00:00;1
